Category,Release Date,Series,Set,Card_Number,Card Number Order,Card ID,Card Name,Language,Rarity,Image,Card_Url,Edition,Surface,Variant
Pokemon,12/01/2001,e-Card Era,Base Set,094/128,94,PKM2001SUMOBASE000000000094JPNUNLM####,Dragonite,Japanese,Rare,https://content.tcgcollector.com/content/images/41/01/2b/41012b5b734cfdbeb9126e577fa1f44cd9e41826bd7e0f4d6604566bf7d4c8c5.jpg,https://www.tcgcollector.com/cards/29257/dragonite-base-expansion-pack-094-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,126/128,126,PKM2001SUMOBASE000000000126JPNUNLM###H,Dragonite,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/50/61/e2/5061e21c4135b78f9e72485e422f81cab0af96b1580b46d6265247af772ae4c7.jpg,https://www.tcgcollector.com/cards/29289/dragonite-base-expansion-pack-126-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,031/128,31,PKM2001SUMOBASE000000000031JPNUNLM####,Dratini,Japanese,Common,https://content.tcgcollector.com/content/images/9b/e1/f3/9be1f33305f5727ecf52388f0cf73d04853497773df9ecd75f9e2cd8d9bde690.jpg,https://www.tcgcollector.com/cards/29194/dratini-base-expansion-pack-031-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,057/128,57,PKM2001SUMOBASE000000000057JPNUNLM####,Dual Ball,Japanese,Uncommon,https://content.tcgcollector.com/content/images/35/c9/ce/35c9ce5d54c40db07a4b42beea4fc21826178acc6c459ce1b200f5461a5accd6.jpg,https://www.tcgcollector.com/cards/29220/dual-ball-base-expansion-pack-057-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,088/128,88,PKM2001SUMOBASE000000000088JPNUNLM####,Dugtrio,Japanese,Rare,https://content.tcgcollector.com/content/images/35/a9/b5/35a9b54758932511132c81c1ce9fc39b97a056cf61d99756647dd413a02b2bf4.jpg,https://www.tcgcollector.com/cards/29251/dugtrio-base-expansion-pack-088-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,120/128,120,PKM2001SUMOBASE000000000120JPNUNLM###H,Dugtrio,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/2f/3c/2f/2f3c2f621c3af1bc0a0f435f191bf73451f79b45bee537cb5653feb9f22db324.jpg,https://www.tcgcollector.com/cards/29283/dugtrio-base-expansion-pack-120-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,004/128,4,PKM2001SUMOBASE000000000004JPNUNLM####,Ekans,Japanese,Common,https://content.tcgcollector.com/content/images/9d/99/c7/9d99c716a8ccca8ad53aba73be0d8f2789fdd6f5cacb8db1b68600bcebe6e102.jpg,https://www.tcgcollector.com/cards/29167/ekans-base-expansion-pack-004-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,038/128,38,PKM2001SUMOBASE000000000038JPNUNLM####,Electabuzz,Japanese,Uncommon,https://content.tcgcollector.com/content/images/f5/ca/46/f5ca468d8394235e3bfe815b157bc213e92bf0c92c519ca1bb2352a9dee06523.jpg,https://www.tcgcollector.com/cards/29201/electabuzz-base-expansion-pack-038-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,051/128,51,PKM2001SUMOBASE000000000051JPNUNLM####,Energy Charge,Japanese,Uncommon,https://content.tcgcollector.com/content/images/58/3e/61/583e61ac1e850dd99f0498340c268c6606b95b1bde9f26ab7bfcb4907a909796.jpg,https://www.tcgcollector.com/cards/29214/energy-charge-base-expansion-pack-051-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,052/128,52,PKM2001SUMOBASE000000000052JPNUNLM####,Energy Removal,Japanese,Uncommon,https://content.tcgcollector.com/content/images/3b/93/3a/3b933a17bbd4b0aec36dde87a10a6668f56604a2d35d4fbda9035123720bb630.jpg,https://www.tcgcollector.com/cards/29215/energy-removal-base-expansion-pack-052-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,050/128,50,PKM2001SUMOBASE000000000050JPNUNLM####,Energy Restore,Japanese,Uncommon,https://content.tcgcollector.com/content/images/ef/6a/60/ef6a600526d11d090e152e0342251a3bd36a0559cdc4f63036e2a57654f963b1.jpg,https://www.tcgcollector.com/cards/29213/energy-restore-base-expansion-pack-050-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,092/128,92,PKM2001SUMOBASE000000000092JPNUNLM####,Fearow,Japanese,Rare,https://content.tcgcollector.com/content/images/87/b3/c9/87b3c98743d356e059d4ec1cdee6d01931a861991c2b75d66ec9c85e935da90e.jpg,https://www.tcgcollector.com/cards/29255/fearow-base-expansion-pack-092-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,124/128,124,PKM2001SUMOBASE000000000124JPNUNLM###H,Fearow,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/f1/22/05/f122050ceddfd86de34e3e1fdc5ac77f4545d8d5580a97dbc9275a407067348b.jpg,https://www.tcgcollector.com/cards/29287/fearow-base-expansion-pack-124-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,080/128,80,PKM2001SUMOBASE000000000080JPNUNLM####,Feraligatr,Japanese,Rare,https://content.tcgcollector.com/content/images/2d/af/8b/2daf8b899ea8914dd7cc1efa7582539687ad70b40444b11a55a7dd8c2a45e529.jpg,https://www.tcgcollector.com/cards/29243/feraligatr-base-expansion-pack-080-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,112/128,112,PKM2001SUMOBASE000000000112JPNUNLM###H,Feraligatr,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/7e/3e/40/7e3e401a0a86a37e991c9f5cd2b53139a7e96df507fa149e2f6bc2fe25eff488.jpg,https://www.tcgcollector.com/cards/29275/feraligatr-base-expansion-pack-112-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,039/128,39,PKM2001SUMOBASE000000000039JPNUNLM####,Flaaffy,Japanese,Uncommon,https://content.tcgcollector.com/content/images/fe/55/d0/fe55d096d2a275518441c049f32b03f0df677b12346db0da109fe5ee242c9d7b.jpg,https://www.tcgcollector.com/cards/29202/flaaffy-base-expansion-pack-039-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,019/128,19,PKM2001SUMOBASE000000000019JPNUNLM####,Gastly,Japanese,Common,https://content.tcgcollector.com/content/images/b7/db/8d/b7db8da54fec2429714a4dc1ae7f828c23a33abbef8a2a02d4be8bc01ee217ee.jpg,https://www.tcgcollector.com/cards/29182/gastly-base-expansion-pack-019-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,085/128,85,PKM2001SUMOBASE000000000085JPNUNLM####,Gengar,Japanese,Rare,https://content.tcgcollector.com/content/images/1f/e1/a6/1fe1a609d481a5c947dd0925fe901d1adf98443e7407012fe78de271af01db2d.jpg,https://www.tcgcollector.com/cards/29248/gengar-base-expansion-pack-085-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,117/128,117,PKM2001SUMOBASE000000000117JPNUNLM###H,Gengar,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/97/de/4b/97de4be1b37b6c497fbcafe538f9186ee00bd3c5da2321368618f38c303bfc22.jpg,https://www.tcgcollector.com/cards/29280/gengar-base-expansion-pack-117-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,022/128,22,PKM2001SUMOBASE000000000022JPNUNLM####,Geodude,Japanese,Common,https://content.tcgcollector.com/content/images/7e/2b/f9/7e2bf93f6823efe25e7b2fe5fcc25ce8be426178918c07216f1e626da1c8b8bc.jpg,https://www.tcgcollector.com/cards/29185/geodude-base-expansion-pack-022-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,034/128,34,PKM2001SUMOBASE000000000034JPNUNLM####,Gloom,Japanese,Uncommon,https://content.tcgcollector.com/content/images/2c/86/b2/2c86b2fbb22e2236178356bdb2b0eeec0b75782c2876fbb440395f45fb8e114c.jpg,https://www.tcgcollector.com/cards/29197/gloom-base-expansion-pack-034-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,011/128,11,PKM2001SUMOBASE000000000011JPNUNLM####,Goldeen,Japanese,Common,https://content.tcgcollector.com/content/images/da/78/1c/da781c69fce351da8465ebe86133cf37d002bf75320c05e1017547e95854d8d5.jpg,https://www.tcgcollector.com/cards/29174/goldeen-base-expansion-pack-011-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,090/128,90,PKM2001SUMOBASE000000000090JPNUNLM####,Golem,Japanese,Rare,https://content.tcgcollector.com/content/images/30/df/24/30df24bab1e5b96a33191ff4c4c5310315063b7c28264baa85a1e260188e18af.jpg,https://www.tcgcollector.com/cards/29253/golem-base-expansion-pack-090-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,122/128,122,PKM2001SUMOBASE000000000122JPNUNLM###H,Golem,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/6f/20/00/6f20000bee0dbfc5e7521fab9a78a8fd6d89ed637fbc275d9c34fb28ab778213.jpg,https://www.tcgcollector.com/cards/29285/golem-base-expansion-pack-122-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,043/128,43,PKM2001SUMOBASE000000000043JPNUNLM####,Graveler,Japanese,Uncommon,https://content.tcgcollector.com/content/images/e8/e6/fa/e8e6fa56f35f4a2b4402fc4ed57f379a1cd1ecfc1cd5eb056c1ca3ceb091d2b3.jpg,https://www.tcgcollector.com/cards/29206/graveler-base-expansion-pack-043-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,041/128,41,PKM2001SUMOBASE000000000041JPNUNLM####,Haunter,Japanese,Uncommon,https://content.tcgcollector.com/content/images/9f/41/01/9f4101019864cbb72eb3e4d475d3bf23627a667390fa199930f7a44cab574fc6.jpg,https://www.tcgcollector.com/cards/29204/haunter-base-expansion-pack-041-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,044/128,44,PKM2001SUMOBASE000000000044JPNUNLM####,Hitmonlee,Japanese,Uncommon,https://content.tcgcollector.com/content/images/56/49/13/564913792aaf987517145bb6ee37ae7d1ceb007589071c4b4e0ed729e0e05ed9.jpg,https://www.tcgcollector.com/cards/29207/hitmonlee-base-expansion-pack-044-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,002/128,2,PKM2001SUMOBASE000000000002JPNUNLM####,Hoppip,Japanese,Common,https://content.tcgcollector.com/content/images/45/b1/5c/45b15cd1efe0c1482866a4ff0f98a74b75830b3bff38083479db4d5ae8a22d3f.jpg,https://www.tcgcollector.com/cards/29165/hoppip-base-expansion-pack-002-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,032/128,32,PKM2001SUMOBASE000000000032JPNUNLM####,Houndour,Japanese,Common,https://content.tcgcollector.com/content/images/ff/a0/ff/ffa0ffaafc8cd3976b6202b60e339024a6be70fa264151a900759408a5d5647b.jpg,https://www.tcgcollector.com/cards/29195/houndour-base-expansion-pack-032-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,037/128,37,PKM2001SUMOBASE000000000037JPNUNLM####,Jynx,Japanese,Uncommon,https://content.tcgcollector.com/content/images/02/07/7d/02077d3560265a19ef96015ee70c33110b79219bf14e8c2b912c5e295bd12bbb.jpg,https://www.tcgcollector.com/cards/29200/jynx-base-expansion-pack-037-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,040/128,40,PKM2001SUMOBASE000000000040JPNUNLM####,Kadabra,Japanese,Uncommon,https://content.tcgcollector.com/content/images/ed/93/70/ed9370714e9a49cdb4c0aeb1e4368276b712be2d0cb3df62ca068b5b18f5ebc2.jpg,https://www.tcgcollector.com/cards/29203/kadabra-base-expansion-pack-040-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,079/128,79,PKM2001SUMOBASE000000000079JPNUNLM####,Kingler,Japanese,Rare,https://content.tcgcollector.com/content/images/4f/a4/10/4fa410180ecb23fe51877ecf021239a17c816f935ef4fc5d56f0df379b254f0b.jpg,https://www.tcgcollector.com/cards/29242/kingler-base-expansion-pack-079-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,111/128,111,PKM2001SUMOBASE000000000111JPNUNLM###H,Kingler,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/ab/45/c5/ab45c5432b16e090150356e718af4aa6b42b005fe9c22eac2df5383cef1d4e7f.jpg,https://www.tcgcollector.com/cards/29274/kingler-base-expansion-pack-111-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,001/128,1,PKM2001SUMOBASE000000000001JPNUNLM####,Koffing,Japanese,Common,https://content.tcgcollector.com/content/images/da/2e/0d/da2e0d3f3edaa05d726869e136c3440125bb9211abfd3df8b0d24bb59c9d5ba1.jpg,https://www.tcgcollector.com/cards/29164/koffing-base-expansion-pack-001-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,010/128,10,PKM2001SUMOBASE000000000010JPNUNLM####,Krabby,Japanese,Common,https://content.tcgcollector.com/content/images/36/9b/92/369b92ecd9c08ed0901d7d36781b0f994570e83fbb7cb31d343b041bea20c6fb.jpg,https://www.tcgcollector.com/cards/29173/krabby-base-expansion-pack-010-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,024/128,24,PKM2001SUMOBASE000000000024JPNUNLM####,Larvitar,Japanese,Common,https://content.tcgcollector.com/content/images/54/7b/1d/547b1d73cf75c7190443bf288ae8a0d05b1116bf4c387a89557fdac4fcca2b43.jpg,https://www.tcgcollector.com/cards/29187/larvitar-base-expansion-pack-024-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,089/128,89,PKM2001SUMOBASE000000000089JPNUNLM####,Machamp,Japanese,Rare,https://content.tcgcollector.com/content/images/c7/c6/25/c7c625b7474afc16c84d8a711025fe7a18edc02817f2f0cff54694e63d350576.jpg,https://www.tcgcollector.com/cards/29252/machamp-base-expansion-pack-089-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,121/128,121,PKM2001SUMOBASE000000000121JPNUNLM###H,Machamp,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/f8/26/48/f82648fb0601c77502dbd3ba60b45a54044ac3c39cd1c0373e23668e50528a5e.jpg,https://www.tcgcollector.com/cards/29284/machamp-base-expansion-pack-121-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,042/128,42,PKM2001SUMOBASE000000000042JPNUNLM####,Machoke,Japanese,Uncommon,https://content.tcgcollector.com/content/images/0e/31/71/0e3171a74d26ed18314cf302a048ef2eef1d34f1e7f346deecde8a88c957419b.jpg,https://www.tcgcollector.com/cards/29205/machoke-base-expansion-pack-042-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,021/128,21,PKM2001SUMOBASE000000000021JPNUNLM####,Machop,Japanese,Common,https://content.tcgcollector.com/content/images/9f/86/18/9f861841ca07f061bb97366831ff6138003ebf82ce4b9abf8cb6992f466363a3.jpg,https://www.tcgcollector.com/cards/29184/machop-base-expansion-pack-021-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,075/128,75,PKM2001SUMOBASE000000000075JPNUNLM####,Magby,Japanese,Rare,https://content.tcgcollector.com/content/images/19/cd/6a/19cd6a176a6c845f842f0eccc01ec8be2981bdbc640a99c140fe3a366b7afc8e.jpg,https://www.tcgcollector.com/cards/29238/magby-base-expansion-pack-075-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,107/128,107,PKM2001SUMOBASE000000000107JPNUNLM###H,Magby,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/b4/10/a9/b410a9014c0deafb6e58610053318fc8e5a72ee86f318db64432f9f9ec2e0166.jpg,https://www.tcgcollector.com/cards/29270/magby-base-expansion-pack-107-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,012/128,12,PKM2001SUMOBASE000000000012JPNUNLM####,Magikarp,Japanese,Common,https://content.tcgcollector.com/content/images/4c/42/2e/4c422ebeda9daf739f313e70782fa16a317b279c5b2891ca5eda439cad3753e4.jpg,https://www.tcgcollector.com/cards/29175/magikarp-base-expansion-pack-012-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,035/128,35,PKM2001SUMOBASE000000000035JPNUNLM####,Magmar,Japanese,Uncommon,https://content.tcgcollector.com/content/images/5b/1b/e7/5b1be7004f8f0a9f6dcac0e636a46a09c807d1f4437bc932f949319b7847d8eb.jpg,https://www.tcgcollector.com/cards/29198/magmar-base-expansion-pack-035-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,017/128,17,PKM2001SUMOBASE000000000017JPNUNLM####,Mareep,Japanese,Common,https://content.tcgcollector.com/content/images/55/26/92/55269285e3d646f1342e2c456ab0c611e6a1974aad044aa062d383178877662b.jpg,https://www.tcgcollector.com/cards/29180/mareep-base-expansion-pack-017-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,013/128,13,PKM2001SUMOBASE000000000013JPNUNLM####,Marill,Japanese,Common,https://content.tcgcollector.com/content/images/cc/ee/ed/cceeed5c161a51d9a8c8bab059ee7fc4bb921fd4add2fd01d79b4395a93609a5.jpg,https://www.tcgcollector.com/cards/29176/marill-base-expansion-pack-013-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,054/128,54,PKM2001SUMOBASE000000000054JPNUNLM####,Mary's Impulse,Japanese,Uncommon,https://content.tcgcollector.com/content/images/b8/ce/8d/b8ce8d6ea6505bd87ff5fbf26cf9e496309fc68365dd72620f6e69cdcc8aa340.jpg,https://www.tcgcollector.com/cards/29217/marys-impulse-base-expansion-pack-054-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,061/128,61,PKM2001SUMOBASE000000000061JPNUNLM####,Master Ball,Japanese,Uncommon,https://content.tcgcollector.com/content/images/3e/b3/80/3eb380ce3dcde74d632263a973afcbabcda498f01afadfaf72584b32522513e6.jpg,https://www.tcgcollector.com/cards/29224/master-ball-base-expansion-pack-061-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,070/128,70,PKM2001SUMOBASE000000000070JPNUNLM####,Meganium,Japanese,Rare,https://content.tcgcollector.com/content/images/24/4c/50/244c5009978eb9ec341859f3119733dc31fcb3e9e9a48855479e6c0676ccc8f3.jpg,https://www.tcgcollector.com/cards/29233/meganium-base-expansion-pack-070-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,102/128,102,PKM2001SUMOBASE000000000102JPNUNLM###H,Meganium,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/8c/7a/18/8c7a182886716238932f5d6f092ef5423e98dbcce7d3502bd4fab59509c6f0cf.jpg,https://www.tcgcollector.com/cards/29265/meganium-base-expansion-pack-102-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,029/128,29,PKM2001SUMOBASE000000000029JPNUNLM####,Meowth,Japanese,Common,https://content.tcgcollector.com/content/images/49/6c/29/496c29b14e4a18a5ff14d908a0a2912c6f8aaa3ff8e672613cfbf60a2afe0f4b.jpg,https://www.tcgcollector.com/cards/29192/meowth-base-expansion-pack-029-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,033/128,33,PKM2001SUMOBASE000000000033JPNUNLM####,Metapod,Japanese,Uncommon,https://content.tcgcollector.com/content/images/c9/de/14/c9de14d50da2a0a63d2fb02a3d95437e76212cb34f1e4a2a638b1fdddf292ee2.jpg,https://www.tcgcollector.com/cards/29196/metapod-base-expansion-pack-033-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,087/128,87,PKM2001SUMOBASE000000000087JPNUNLM####,Mew,Japanese,Rare,https://content.tcgcollector.com/content/images/d3/68/78/d368789d95cada9e905063578eaf3d96edbaaa9a1cab8c4d18ce53cf417a4a99.jpg,https://www.tcgcollector.com/cards/29250/mew-base-expansion-pack-087-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,119/128,119,PKM2001SUMOBASE000000000119JPNUNLM###H,Mew,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/a2/4c/9f/a24c9ff0d86d3b0c4cb639600f58c4c9a79075ebf8097178584e5808fd944b9a.jpg,https://www.tcgcollector.com/cards/29282/mew-base-expansion-pack-119-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,086/128,86,PKM2001SUMOBASE000000000086JPNUNLM####,Mewtwo,Japanese,Rare,https://content.tcgcollector.com/content/images/12/0a/34/120a3453377d1597c885a07a4d60242fee73e7ea709ba4dd7f22afe6e88bdb6a.jpg,https://www.tcgcollector.com/cards/29249/mewtwo-base-expansion-pack-086-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,118/128,118,PKM2001SUMOBASE000000000118JPNUNLM###H,Mewtwo,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/77/4a/ab/774aab54cc42975682885e0c3d7f8e83abd6fff2e47313ae6aef44c1a1bdd017.jpg,https://www.tcgcollector.com/cards/29281/mewtwo-base-expansion-pack-118-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,062/128,62,PKM2001SUMOBASE000000000062JPNUNLM####,Multi Technical Machine 01,Japanese,Uncommon,https://content.tcgcollector.com/content/images/4a/22/a2/4a22a2ea0a7e822216613029846cd44c8da60ff9a652ea4e6492783b46a3822f.jpg,https://www.tcgcollector.com/cards/29225/multi-technical-machine-01-base-expansion-pack-062-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,072/128,72,PKM2001SUMOBASE000000000072JPNUNLM####,Ninetales,Japanese,Rare,https://content.tcgcollector.com/content/images/2c/2e/85/2c2e85ee4641840b62314858c24cf09ce9b7b2f71c482717d5f200f0b1a34877.jpg,https://www.tcgcollector.com/cards/29235/ninetales-base-expansion-pack-072-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,104/128,104,PKM2001SUMOBASE000000000104JPNUNLM###H,Ninetales,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/bd/e6/7a/bde67a6f11c026d2537d67358e7969ea78bf060a0dbde1e60ffee9e5d7e99471.jpg,https://www.tcgcollector.com/cards/29267/ninetales-base-expansion-pack-104-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,005/128,5,PKM2001SUMOBASE000000000005JPNUNLM####,Oddish,Japanese,Common,https://content.tcgcollector.com/content/images/64/00/45/640045f3c05c1b3e7af1487294382f91f22806357da8e9776be5a7c577d9ecbc.jpg,https://www.tcgcollector.com/cards/29168/oddish-base-expansion-pack-005-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,082/128,82,PKM2001SUMOBASE000000000082JPNUNLM####,Pichu,Japanese,Rare,https://content.tcgcollector.com/content/images/f2/13/24/f213243032876a0378bb1e084a7bbc3756a7057587fcb83733ac82f8864b4fcd.jpg,https://www.tcgcollector.com/cards/29245/pichu-base-expansion-pack-082-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,114/128,114,PKM2001SUMOBASE000000000114JPNUNLM###H,Pichu,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/e9/8c/41/e98c41d8ac5d4fe3cecbb550cd94464e029cb4e4ea824130b79375ca4b87cf8d.jpg,https://www.tcgcollector.com/cards/29277/pichu-base-expansion-pack-114-128,Unlimited,Holo,
Pokemon,12/01/2001,e-Card Era,Base Set,091/128,91,PKM2001SUMOBASE000000000091JPNUNLM####,Pidgeot,Japanese,Rare,https://content.tcgcollector.com/content/images/0f/29/d6/0f29d6a123afda6d369db53c4b983c1ee3b0adeb7f67c0182ff60ebc0bde74b7.jpg,https://www.tcgcollector.com/cards/29254/pidgeot-base-expansion-pack-091-128,Unlimited,,
Pokemon,12/01/2001,e-Card Era,Base Set,123/128,123,PKM2001SUMOBASE000000000123JPNUNLM###H,Pidgeot,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/37/ad/44/37ad4455a3d07e9f8d1529e6502a812f642e8a854abbadf5ac90b73fca428699.jpg,https://www.tcgcollector.com/cards/29286/pidgeot-base-expansion-pack-123-128,Unlimited,Holo,
