Category,Release Date,Series,Set,Card_Number,Card Number Order,Card ID,Card Name,Language,Rarity,Image,Card_Url,Edition,Surface,Variant
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,012/203,12,PKM2021SWSHEVSK000000012203ENGUNLM####,Crustle,English,Uncommon,https://content.tcgcollector.com/content/images/aa/9f/5e/aa9f5e92df76c6e97a30271b0cd8f4a22f1cfc547cd5f31c94974aa97cf98745.jpg,https://www.tcgcollector.com/cards/35147/crustle-evolving-skies-012-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,043/203,43,PKM2021SWSHEVSK000000043203ENGUNLM####,Cryogonal,English,Common,https://content.tcgcollector.com/content/images/f7/91/22/f79122440006b557f12a6d7708733f32eeb7fdf47e99e7c57f747bbcb2de551b.jpg,https://www.tcgcollector.com/cards/35178/cryogonal-evolving-skies-043-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,144/203,144,PKM2021SWSHEVSK000000144203ENGUNLM####,Crystal Cave,English,Uncommon,https://content.tcgcollector.com/content/images/df/1e/66/df1e66752b471a5f25259f6efcdf7916889875ee119d1e5299f2fad29072a978.jpg,https://www.tcgcollector.com/cards/35279/crystal-cave-evolving-skies-144-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,230/203,230,PKM2021SWSHEVSK000000230203ENGUNLM####,Crystal Cave,English,Rare Secret,https://content.tcgcollector.com/content/images/ba/31/19/ba3119f0b82952935e6f23c04b0671ebed7f5bac8e2114e93bbc3aacf21df02c.jpg,https://www.tcgcollector.com/cards/35365/crystal-cave-evolving-skies-230-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,078/203,78,PKM2021SWSHEVSK000000078203ENGUNLM####,Cutiefly,English,Common,https://content.tcgcollector.com/content/images/27/2b/aa/272baaf03cc87872d1c7c3051e8f46f98f7685104b9f59a3b80a6ed7ece21f66.jpg,https://www.tcgcollector.com/cards/35213/cutiefly-evolving-skies-078-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,236/203,236,PKM2021SWSHEVSK000000236203ENGUNLM####,Darkness Energy,English,Rare Secret,https://content.tcgcollector.com/content/images/fd/7b/5b/fd7b5bdeaadef5dedcd4e47df8bd902bd6ab36dc57f36728ec0a530fab21f3b8.jpg,https://www.tcgcollector.com/cards/35371/darkness-energy-evolving-skies-236-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,113/203,113,PKM2021SWSHEVSK000000113203ENGUNLM####,Deino,English,Common,https://content.tcgcollector.com/content/images/9c/df/47/9cdf475caac943023d4c06a10fc238ca7328ca58dfa17e56ca6a70c413222a5d.jpg,https://www.tcgcollector.com/cards/35248/deino-evolving-skies-113-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,112/203,112,PKM2021SWSHEVSK000000112203ENGUNLM###H,Dialga,English,Rare Holo,https://content.tcgcollector.com/content/images/fa/5e/b2/fa5eb2f73ff955c94ea0af593a721094686a8b15b5784e886190e053219da89c.jpg,https://www.tcgcollector.com/cards/35247/dialga-evolving-skies-112-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,145/203,145,PKM2021SWSHEVSK000000145203ENGUNLM####,Digging Gloves,English,Uncommon,https://content.tcgcollector.com/content/images/60/0c/51/600c51dea562104d5352872d49b338c4c312903fe7546ee82287f93cf97729c1.jpg,https://www.tcgcollector.com/cards/35280/digging-gloves-evolving-skies-145-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,058/203,58,PKM2021SWSHEVSK000000058203ENGUNLM####,Dracozolt V,English,Rare Holo V,https://content.tcgcollector.com/content/images/a2/5a/76/a25a7601b789461799ba44515fe549fcf490c524260da4fdc3e8858fae357fc3.jpg,https://www.tcgcollector.com/cards/35193/dracozolt-v-evolving-skies-058-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,178/203,178,PKM2021SWSHEVSK000000178203ENGUNLM####,Dracozolt V,English,Rare Ultra,https://content.tcgcollector.com/content/images/9f/f2/c8/9ff2c886e21e98af40a6e8e03ab2d232838fe3979c38a35cfaf4c0ea9a415a52.jpg,https://www.tcgcollector.com/cards/35313/dracozolt-v-evolving-skies-178-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,059/203,59,PKM2021SWSHEVSK000000059203ENGUNLM####,Dracozolt VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/c7/d7/34/c7d734cb5c413f4669a8bbd24a9fa2d6b0106e276ce41932d6f8db4843e3b541.jpg,https://www.tcgcollector.com/cards/35194/dracozolt-vmax-evolving-skies-059-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,210/203,210,PKM2021SWSHEVSK000000210203ENGUNLM####,Dracozolt VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/5f/3b/95/5f3b957665d4e70b1e16cd1e8e8603ca609f8f7c4644c05bc142ede6279a215c.jpg,https://www.tcgcollector.com/cards/35345/dracozolt-vmax-evolving-skies-210-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,191/203,191,PKM2021SWSHEVSK000000191203ENGUNLM####,Dragonite V,English,Rare Ultra,https://content.tcgcollector.com/content/images/22/9a/01/229a01fde712a3277171cd4c87d4d6fea4d28bbc098d389d7d132f0e2b8d1ccc.jpg,https://www.tcgcollector.com/cards/35326/dragonite-v-evolving-skies-191-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,192/203,192,PKM2021SWSHEVSK000000192203ENGUNLM####,Dragonite V,English,Rare Ultra,https://content.tcgcollector.com/content/images/2d/df/bb/2ddfbb5fd72f4a8a236e5656361d5dd09d7608786da6a12005f2e85222d7e6b2.jpg,https://www.tcgcollector.com/cards/35327/dragonite-v-evolving-skies-192-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,119/203,119,PKM2021SWSHEVSK000000119203ENGUNLM####,Drampa,English,Rare,https://content.tcgcollector.com/content/images/39/64/10/3964104dee977e14af70ff9faf596c6000f5a8b50f3501fd03c8470fa299c5ac.jpg,https://www.tcgcollector.com/cards/35254/drampa-evolving-skies-119-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,146/203,146,PKM2021SWSHEVSK000000146203ENGUNLM####,Dream Ball,English,Uncommon,https://content.tcgcollector.com/content/images/11/1f/7f/111f7fa464e4e7cca13a5a13a5c8a2da7573367b11bd9110026205e48006e69b.jpg,https://www.tcgcollector.com/cards/35281/dream-ball-evolving-skies-146-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,061/203,61,PKM2021SWSHEVSK000000061203ENGUNLM####,Drowzee,English,Common,https://content.tcgcollector.com/content/images/41/74/c5/4174c5b38657d71e47db12d65b12b96096956155eea8146fb99d73a23aedf318.jpg,https://www.tcgcollector.com/cards/35196/drowzee-evolving-skies-061-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,122/203,122,PKM2021SWSHEVSK000000122203ENGUNLM####,Duraludon V,English,Rare Holo V,https://content.tcgcollector.com/content/images/df/e9/63/dfe963105eea985f9767d8835ba7fdee760914c1f21b291cabd1f77e5cad6e5b.jpg,https://www.tcgcollector.com/cards/35257/duraludon-v-evolving-skies-122-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,197/203,197,PKM2021SWSHEVSK000000197203ENGUNLM####,Duraludon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/39/29/f0/3929f03b2ec4915d2fe2880d055df591e6d61231090a6655d1a22792bd4b22ff.jpg,https://www.tcgcollector.com/cards/35332/duraludon-v-evolving-skies-197-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,198/203,198,PKM2021SWSHEVSK000000198203ENGUNLM####,Duraludon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/f1/7f/53/f17f530014b09eeebf373aacab67de144fb4e0f35f3720fc184b88467f7ee56c.jpg,https://www.tcgcollector.com/cards/35333/duraludon-v-evolving-skies-198-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,123/203,123,PKM2021SWSHEVSK000000123203ENGUNLM####,Duraludon VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/c7/91/29/c791297034bcc4e5db70d41a440fa0b6c45643273943775723cfc4b134e2cdff.jpg,https://www.tcgcollector.com/cards/35258/duraludon-vmax-evolving-skies-123-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,219/203,219,PKM2021SWSHEVSK000000219203ENGUNLM####,Duraludon VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/3d/d1/eb/3dd1ebe2714c0c029926a18aec98767fc1a1320e2a0b64d3b732b4ba13fa16fa.jpg,https://www.tcgcollector.com/cards/35354/duraludon-vmax-evolving-skies-219-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,220/203,220,PKM2021SWSHEVSK000000220203ENGUNLM####,Duraludon VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/9f/3a/35/9f3a35ea46cb5a7b6babf2365e33724b7ab5bc3b09475787642eda51cfe12900.jpg,https://www.tcgcollector.com/cards/35355/duraludon-vmax-evolving-skies-220-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,011/203,11,PKM2021SWSHEVSK000000011203ENGUNLM####,Dwebble,English,Common,https://content.tcgcollector.com/content/images/ff/69/23/ff69233281ca949bb2dbf7026375e3d820935a69edfa5ed5dfbf472d3e774561.jpg,https://www.tcgcollector.com/cards/35146/dwebble-evolving-skies-011-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,125/203,125,PKM2021SWSHEVSK000000125203ENGUNLM####,Eevee,English,Common,https://content.tcgcollector.com/content/images/ca/90/02/ca9002191e70ce569e11b42ae7ec9a693caffc4e6b46d6cb6e4053397ab0f06b.jpg,https://www.tcgcollector.com/cards/35260/eevee-evolving-skies-125-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,047/203,47,PKM2021SWSHEVSK000000047203ENGUNLM####,Eiscue,English,Uncommon,https://content.tcgcollector.com/content/images/23/97/84/239784481f823d538e7ca1a365df3f1b00cce689bf751bb6e4d15f961357b4f0.jpg,https://www.tcgcollector.com/cards/35182/eiscue-evolving-skies-047-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,016/203,16,PKM2021SWSHEVSK000000016203ENGUNLM###H,Eldegoss,English,Rare Holo,https://content.tcgcollector.com/content/images/8e/4f/ae/8e4faec906ad44e28916de654b9946fde8d82e2dcbbd6fb2c2bddc1c783d7279.jpg,https://www.tcgcollector.com/cards/35151/eldegoss-evolving-skies-016-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,147/203,147,PKM2021SWSHEVSK000000147203ENGUNLM####,Elemental Badge,English,Uncommon,https://content.tcgcollector.com/content/images/b6/5d/23/b65d237e01747a6cddcef1690a7157c247bb3a8d76429f7d062d4f3a8927cd7b.jpg,https://www.tcgcollector.com/cards/35282/elemental-badge-evolving-skies-147-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,057/203,57,PKM2021SWSHEVSK000000057203ENGUNLM####,Emolga,English,Common,https://content.tcgcollector.com/content/images/f2/a5/4f/f2a54fa90e56b4fb3581fbb313c50dcdf7a17d535e18415e63abca2061e389ae.jpg,https://www.tcgcollector.com/cards/35192/emolga-evolving-skies-057-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,019/203,19,PKM2021SWSHEVSK000000019203ENGUNLM###H,Entei,English,Rare Holo,https://content.tcgcollector.com/content/images/78/af/31/78af312166449a4eeff98ba55ab48fdb302f7d4e1394978a4fc3968adf5b33d8.jpg,https://www.tcgcollector.com/cards/35154/entei-evolving-skies-019-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,064/203,64,PKM2021SWSHEVSK000000064203ENGUNLM####,Espeon V,English,Rare Holo V,https://content.tcgcollector.com/content/images/2f/6c/e1/2f6ce184a6c7f2cd0eea1240b1486e80d2b680a485eb83c79c5aa94b56727da8.jpg,https://www.tcgcollector.com/cards/35199/espeon-v-evolving-skies-064-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,179/203,179,PKM2021SWSHEVSK000000179203ENGUNLM####,Espeon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/7d/e2/5a/7de25a0c4e0a19f38a3db0a6c92559fa960f5c6a3f9fafc8042b2a445504a858.jpg,https://www.tcgcollector.com/cards/35314/espeon-v-evolving-skies-179-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,180/203,180,PKM2021SWSHEVSK000000180203ENGUNLM####,Espeon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/88/8d/7e/888d7e3db0fd90a6e345be03afcf542ae3a4bd011f76e17ffca5f5f966038a78.jpg,https://www.tcgcollector.com/cards/35315/espeon-v-evolving-skies-180-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,065/203,65,PKM2021SWSHEVSK000000065203ENGUNLM####,Espeon VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/69/35/76/6935769cb222924adb4e2f0fd80dd1767e70dbbaebb051c602c7317921731d5f.jpg,https://www.tcgcollector.com/cards/35200/espeon-vmax-evolving-skies-065-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,037/203,37,PKM2021SWSHEVSK000000037203ENGUNLM####,Feebas,English,Common,https://content.tcgcollector.com/content/images/d9/f2/9e/d9f29e38604bdf432cef91872989928282194234362b73b5a3efabbb1f9e612f.jpg,https://www.tcgcollector.com/cards/35172/feebas-evolving-skies-037-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,055/203,55,PKM2021SWSHEVSK000000055203ENGUNLM####,Flaaffy,English,Uncommon,https://content.tcgcollector.com/content/images/30/d1/91/30d1914113ccc4dec355b3f5fd7435af288bc7898d66820feb6329ea55e4234c.jpg,https://www.tcgcollector.com/cards/35190/flaaffy-evolving-skies-055-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,071/203,71,PKM2021SWSHEVSK000000071203ENGUNLM####,Flabébé,English,Common,https://content.tcgcollector.com/content/images/42/c9/bf/42c9bf4beb3a92ba8954c6cee6b6e745f8909b0952389e321a9023a6c899d1cf.jpg,https://www.tcgcollector.com/cards/35206/flabebe-evolving-skies-071-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,120/203,120,PKM2021SWSHEVSK000000120203ENGUNLM####,Flapple,English,Rare,https://content.tcgcollector.com/content/images/f4/70/b1/f470b197479801d8ffcdc3783371b831eb2cd63a1070fd965781baa7aff3220c.jpg,https://www.tcgcollector.com/cards/35255/flapple-evolving-skies-120-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,169/203,169,PKM2021SWSHEVSK000000169203ENGUNLM####,Flareon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/a7/e6/28/a7e628d31a1908239981316a5bdca67db48d8149ce1de1a3c65cf70846edd056.jpg,https://www.tcgcollector.com/cards/35304/flareon-v-evolving-skies-169-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,018/203,18,PKM2021SWSHEVSK000000018203ENGUNLM####,Flareon VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/3a/fd/f2/3afdf2f50c2f56819fb815c707cb7cea440319f114c01664e68536759495f99b.jpg,https://www.tcgcollector.com/cards/35153/flareon-vmax-evolving-skies-018-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,139/203,139,PKM2021SWSHEVSK000000139203ENGUNLM####,Fletchinder,English,Uncommon,https://content.tcgcollector.com/content/images/72/d8/75/72d8755acf3f2286efed36bdc81ceaceef831544e65e921ecb265526d9107a4b.jpg,https://www.tcgcollector.com/cards/35274/fletchinder-evolving-skies-139-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,138/203,138,PKM2021SWSHEVSK000000138203ENGUNLM####,Fletchling,English,Common,https://content.tcgcollector.com/content/images/60/b4/83/60b48307aa1e04df75b0618de0426d2bc20605b66ba061414661c1f35b4b0691.jpg,https://www.tcgcollector.com/cards/35273/fletchling-evolving-skies-138-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,072/203,72,PKM2021SWSHEVSK000000072203ENGUNLM####,Floette,English,Uncommon,https://content.tcgcollector.com/content/images/18/97/02/189702e3f4e87eeb1b9f4fb21ca100776b156c985e1992332a7e83fe773acc58.jpg,https://www.tcgcollector.com/cards/35207/floette-evolving-skies-072-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,073/203,73,PKM2021SWSHEVSK000000073203ENGUNLM###H,Florges,English,Rare Holo,https://content.tcgcollector.com/content/images/12/42/da/1242da6798247b5ce3b8abbb85056fb0f6b389158873f0055dce5441c254b000.jpg,https://www.tcgcollector.com/cards/35208/florges-evolving-skies-073-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,226/203,226,PKM2021SWSHEVSK000000226203ENGUNLM####,Froslass,English,Rare Secret,https://content.tcgcollector.com/content/images/37/99/87/379987348b221cdb98d7dc0f6993ad56e34fd8ceaadf3f026ead0445df863c8f.jpg,https://www.tcgcollector.com/cards/35361/froslass-evolving-skies-226-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,148/203,148,PKM2021SWSHEVSK000000148203ENGUNLM####,Full Face Guard,English,Uncommon,https://content.tcgcollector.com/content/images/06/79/fc/0679fc20226b4be8c97b630dd0e442ae02be569ffd7b67d5fd987d56c79f0218.jpg,https://www.tcgcollector.com/cards/35283/full-face-guard-evolving-skies-148-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,231/203,231,PKM2021SWSHEVSK000000231203ENGUNLM####,Full Face Guard,English,Rare Secret,https://content.tcgcollector.com/content/images/26/41/3d/26413da83985a72f386c8461a874444e25f3afceebbed45248efddf897a08687.jpg,https://www.tcgcollector.com/cards/35366/full-face-guard-evolving-skies-231-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,063/203,63,PKM2021SWSHEVSK000000063203ENGUNLM###H,Galarian Articuno,English,Rare Holo,https://content.tcgcollector.com/content/images/f1/43/62/f14362b46e505a73b19392cb40517778d12ced33f9a0e4cbb966cf656823118a.jpg,https://www.tcgcollector.com/cards/35198/galarian-articuno-evolving-skies-063-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,093/203,93,PKM2021SWSHEVSK000000093203ENGUNLM###H,Galarian Moltres,English,Rare Holo,https://content.tcgcollector.com/content/images/a1/c4/b2/a1c4b29e528a5f58eed8f76d670e007686c9d355636aab2d0f0c6b445a7b6c2d.jpg,https://www.tcgcollector.com/cards/35228/galarian-moltres-evolving-skies-093-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,082/203,82,PKM2021SWSHEVSK000000082203ENGUNLM###H,Galarian Zapdos,English,Rare Holo,https://content.tcgcollector.com/content/images/14/4c/f9/144cf9432629ec3732dd11b55d6611c7eb9da53ccdfe94f1b164241dbafae3d6.jpg,https://www.tcgcollector.com/cards/35217/galarian-zapdos-evolving-skies-082-203,Unlimited,Holo,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,100/203,100,PKM2021SWSHEVSK000000100203ENGUNLM####,Garbodor V,English,Rare Holo V,https://content.tcgcollector.com/content/images/d5/1e/5e/d51e5eb6a2f24a534206fd8164aa9641978893a6742d3c56ba11b54bf4b3926e.jpg,https://www.tcgcollector.com/cards/35235/garbodor-v-evolving-skies-100-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,190/203,190,PKM2021SWSHEVSK000000190203ENGUNLM####,Garbodor V,English,Rare Ultra,https://content.tcgcollector.com/content/images/ea/23/4e/ea234e0abf4a439350cce7514f6ba494da783d083cfe0e66495d0fcbeba5893e.jpg,https://www.tcgcollector.com/cards/35325/garbodor-v-evolving-skies-190-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,101/203,101,PKM2021SWSHEVSK000000101203ENGUNLM####,Garbodor VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/dc/75/c3/dc75c3d61aa9319ee107039f5647c781ecc886cdc035a2d478532df17f242f9f.jpg,https://www.tcgcollector.com/cards/35236/garbodor-vmax-evolving-skies-101-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,216/203,216,PKM2021SWSHEVSK000000216203ENGUNLM####,Garbodor VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/20/f2/d9/20f2d9f921c372de3b36377009af5dc8c605c76c890ca7b54e7c631504794cd4.jpg,https://www.tcgcollector.com/cards/35351/garbodor-vmax-evolving-skies-216-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,088/203,88,PKM2021SWSHEVSK000000088203ENGUNLM####,Gigalith,English,Rare,https://content.tcgcollector.com/content/images/69/90/bc/6990bc8a0fed32b002810370966d76821ad281dddf76695e3e3ae9a881bcf670.jpg,https://www.tcgcollector.com/cards/35223/gigalith-evolving-skies-088-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,040/203,40,PKM2021SWSHEVSK000000040203ENGUNLM####,Glaceon V,English,Rare Holo V,https://content.tcgcollector.com/content/images/b6/10/45/b610450617168196eacb37d9a14fb13538d641be2f841a2e8c3329da201ea877.jpg,https://www.tcgcollector.com/cards/35175/glaceon-v-evolving-skies-040-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,174/203,174,PKM2021SWSHEVSK000000174203ENGUNLM####,Glaceon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/09/ec/1a/09ec1a627d3011050fcb391b46e1edb5436f99f536131386f3301a63006f0404.jpg,https://www.tcgcollector.com/cards/35309/glaceon-v-evolving-skies-174-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,175/203,175,PKM2021SWSHEVSK000000175203ENGUNLM####,Glaceon V,English,Rare Ultra,https://content.tcgcollector.com/content/images/ee/37/04/ee37044379023c1e9a25d77130601ec783b70a023a5ef7b18f9f31a335b3a1f3.jpg,https://www.tcgcollector.com/cards/35310/glaceon-v-evolving-skies-175-203,Unlimited,,
Pokemon,08/27/2021,Sword & Shield,Evolving Skies,041/203,41,PKM2021SWSHEVSK000000041203ENGUNLM####,Glaceon VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/8a/87/3b/8a873b89366d5e2eac863aae752fc2b3912c18a3d97887a8e6f824358fe250e1.jpg,https://www.tcgcollector.com/cards/35176/glaceon-vmax-evolving-skies-041-203,Unlimited,,
